id;name;balans_id;service_id;street_id
62185;Бестужева Олександра 22а пров.;104;215;599
63312;Бестужева Олександра 32 вул.;104;215;599
290099;Бехтеревський 13 пров.;117;150;876
290100;Бехтеревський 13А пров.;117;150;876
290096;Бехтеревський 3 пров.;117;150;876
290097;Бехтеревський 4 пров.;117;150;876
290101;Бехтеревський 4А пров.;117;150;876
290098;Бехтеревський 8 пров.;117;150;876
76729;Бехтерєвський 10 пров.;117;225;437
77868;Бехтерєвський 13 пров.;117;225;437
77607;Бехтерєвський 13а пров.;117;225;437
76707;Бехтерєвський 3 пров.;117;225;437
76734;Бехтерєвський 4 пров.;117;225;437
76926;Бехтерєвський 4а пров.;117;225;437
76703;Бехтерєвський 7/11 пров.;117;225;437
77889;Бехтерєвський 8 пров.;117;225;437
290102;Бєлiнського Чеслава/ Горської Алли 10 пров.;117;149;932
61235;Биківський 7 пров.;104;215;606
62032;Биківський 9А пров.;104;215;606
41606;Бикова 10 бульв.;11;193;512
38596;Бикова 12 бульв.;11;193;512
37535;Бикова 3 бульв.;11;193;512
37678;Бикова 4 бульв.;11;193;512
41607;Бикова 5 бульв.;11;193;512
37520;Бикова 6 бульв.;11;193;512
220034;Бикова 7а бульв.;11;96;512
40202;Бикова 8 бульв.;11;193;512
32442;Бишівський 9 пров.;7;200;193
55671;Білгородська 10 вул.;106;141;732
55670;Білгородська 12 вул.;106;141;732
51155;Білгородська 14 вул.;106;141;732
55672;Білгородська 4 вул.;106;141;732
290933;Білгородська 4 вул.;106;141;732
52460;Білгородська 6 вул.;106;141;732
52354;Білгородська 8 вул.;106;141;732
290934;Білгородська 8 вул.;106;141;732
44314;Білецького академіка 10 вул.;106;143;729
45211;Білецького академіка 11 вул.;106;143;729
291057;Білецького академіка 11 вул.;106;143;729
44047;Білецького академіка 18 вул.;106;143;729
291058;Білецького академіка 18 вул.;106;143;729
43943;Білецького академіка 20 вул.;106;143;729
45370;Білецького академіка 3-А вул.;106;143;729
291059;Білецького академіка 4 вул.;106;143;729
44392;Білецького академіка 4-А вул.;106;143;729
44352;Білецького академіка 5 вул.;106;143;729
291060;Білецького академіка 5 вул.;106;143;729
45319;Білецького академіка 5-А вул.;106;143;729
44366;Білецького академіка 5-Б вул.;106;143;729
45359;Білецького академіка 5-В вул.;106;143;729
291061;Білецького академіка 5-В вул.;106;143;729
45378;Білецького академіка 6 вул.;106;143;729
44407;Білецького академіка 8 вул.;106;143;729
291062;Білецького академіка 8 вул.;106;143;729
44148;Білецького академіка 9 вул.;106;143;729
44217;Білецького академіка 9-А вул.;106;143;729
291063;Білецького академіка 9-А вул.;106;143;729
45259;Білецького академіка 9-Б вул.;106;143;729
63277;Білицька 12а вул.;104;213;768
102738;Біличанська 1 вул.;105;125;549
97159;Біличанська 24а вул.;105;125;549
97145;Біличанська 3 вул.;105;125;549
104028;Біличанська 5 вул.;105;125;549
126820;Білокур Катерини 1 вул.;103;110;342
127802;Білокур Катерини 10/15 вул.;103;110;342
126495;Білокур Катерини 2/8 вул.;103;110;342
126802;Білокур Катерини 4 вул.;103;110;342
127830;Білокур Катерини 6 вул.;103;110;342
126758;Білокур Катерини 8 вул.;103;110;342
290103;Білоруська 1 вул.;117;153;475
74434;Білоруська 1 вул.;117;211;475
75829;Білоруська 10/18 вул.;117;211;475
73946;Білоруська 13 вул.;117;211;475
75050;Білоруська 15 вул.;117;211;475
75073;Білоруська 15а вул.;117;211;475
73480;Білоруська 17 вул.;117;211;475
75009;Білоруська 17а вул.;117;211;475
73458;Білоруська 17б вул.;117;211;475
73611;Білоруська 17в вул.;117;211;475
73326;Білоруська 21 вул.;117;211;475
73179;Білоруська 23 вул.;117;211;475
74035;Білоруська 26 вул.;117;211;475
73923;Білоруська 28 вул.;117;211;475
74012;Білоруська 28а вул.;117;211;475
75162;Білоруська 30 вул.;117;211;475
73874;Білоруська 32 вул.;117;211;475
75075;Білоруська 34 вул.;117;211;475
73532;Білоруська 36 вул.;117;211;475
74029;Білоруська 5 вул.;117;211;475
75553;Білоруська 7 вул.;117;211;475
74224;Білоруська 9 вул.;117;211;475
290001;Блюхера / Турчина Ігоря 6 вул.;16;;979
290104;Блюхера/ Турчина Ігоря 12 вул.;117;150;979
84587;Богатирська 10 вул.;1;177;821
84720;Богатирська 14 вул.;1;177;821
84755;Богатирська 18 вул.;1;177;821
130445;Богатирська 2 вул.;1;175;821
240230;Богатирська 2-В вул.;1;37;821
240031;Богатирська 2-Г вул.;1;26;821
84681;Богатирська 20 вул.;1;177;821
240033;Богатирська 20-А вул.;1;76;821
84676;Богатирська 2А вул.;1;175;821
84578;Богатирська 4 вул.;1;175;821
240032;Богатирська 6 вул.;1;76;821
90917;Богатирська 6/1 вул.;1;177;821
86268;Богатирська 8 вул.;1;177;821
240034;Богатирська 8-А вул.;1;76;821
52150;Богданівська 1 вул.;106;139;639
51697;Богданівська 2 вул.;106;139;639
51245;Богданівська 24 вул.;106;139;639
290849;Богданівська 24 вул.;106;139;639
53351;Богданівська 3 вул.;106;139;639
51649;Богданівська 4 вул.;106;139;639
290847;Богданівська 4 вул.;106;139;639
51707;Богданівська 5-А вул.;106;139;639
290848;Богданівська 5-А вул.;106;139;639
123672;Богомольця академіка 3 вул.;103;108;368
124076;Богомольця академіка 6 вул.;103;108;368
124564;Богомольця академіка 7/14 вул.;103;108;368
125580;Богомольця академіка 8-а вул.;103;108;368
113192;Боженка/ Малевича Казимира 111 вул.;102;232;161
112033;Боженка/ Малевича Казимира 119 вул.;102;232;161
110682;Боженка/ Малевича Казимира 37/41 вул.;102;232;161
111771;Боженка/ Малевича Казимира 40 вул.;102;232;161
111906;Боженка/ Малевича Казимира 47/49 вул.;102;232;161
110918;Боженка/ Малевича Казимира 53/30 вул.;102;232;161
31606;Бойченка Олександра 10 вул.;7;203;189
31599;Бойченка Олександра 11 вул.;7;203;189
33649;Бойченка Олександра 12 вул.;7;203;189
31671;Бойченка Олександра 13 вул.;7;203;189
30415;Бойченка Олександра 14 вул.;7;203;189
35151;Бойченка Олександра 15 вул.;7;203;189
31717;Бойченка Олександра 16 вул.;7;203;189
33651;Бойченка Олександра 17 вул.;7;203;189
29873;Бойченка Олександра 2/6 вул.;7;203;189
29914;Бойченка Олександра 4 вул.;7;203;189
230044;Бойченка Олександра 5 вул.;7;90;189
31372;Бойченка Олександра 5 вул.;7;203;189
33650;Бойченка Олександра 6 вул.;7;203;189
31478;Бойченка Олександра 7 вул.;7;203;189
63433;Бондарська 3 вул.;104;213;128
64610;Бондарський 19 пров.;104;213;754
47394;Бориславська 4 вул.;106;143;505
47056;Бориславська 52 вул.;106;143;505
55470;Бориславська 54 вул.;106;143;505
46516;Бориславська 70 вул.;106;143;505
45514;Бориславська 72/3 вул.;106;143;505
260009;Борисоглiбська 14А вул.;104;226;1003
66490;Борисоглібська 16А вул.;104;214;638
66500;Борисоглібська 16Б вул.;104;214;638
66499;Борисоглібська 16В вул.;104;214;638
67720;Борисоглібська 17/1А вул.;104;214;638
260073;Борисоглібська 4 вул.;104;226;638
66306;Борисоглібська 4А вул.;104;214;638
66370;Борисоглібська 8/13А вул.;104;214;638
66313;Борисоглібська 9/15А вул.;104;214;638
23292;Бориспільска 12 б вул.;10;208;109
13671;Бориспільска 12 вул.;10;208;109
17798;Бориспільска 26 вул.;10;210;109
16181;Бориспільска 28 вул.;10;210;109
14926;Бориспільска 28А вул.;10;210;109
15247;Бориспільска 28Б вул.;10;210;109
16066;Бориспільска 28В вул.;10;210;109
12681;Бориспільска 3 гурт. вул.;10;210;109
126810;Бориспільска 3/1 вул.;10;210;109
126893;Бориспільска 3/3 вул.;10;210;109
12689;Бориспільска 3/3А вул.;10;210;109
16640;Бориспільска 30 вул.;10;210;109
22048;Бориспільска 32А вул.;10;210;109
17728;Бориспільска 32Б вул.;10;210;109
17777;Бориспільска 32В вул.;10;210;109
18050;Бориспільска 34 вул.;10;210;109
16526;Бориспільска 36 вул.;10;210;109
17055;Бориспільска 38 вул.;10;210;109
12686;Бориспільска 3А вул.;10;210;109
12691;Бориспільска 3Б вул.;10;210;109
210008;Бориспільська 3 вул.;10;;856
210009;Бориспільська 36 вул.;10;;856
20117;Бориспільське 7А шосе;10;210;569
20119;Бориспільське 7Б шосе;10;210;569
66694;Боричів 5А узвіз;104;214;607
67214;Боричів Тік 30 вул.;104;214;733
240035;Боровиковського 1-Б вул.;1;34;833
